,date,username,tweet,replies_count,retweets_count,likes_count,link
288094,2020-12-18,drckambourian,"Si es cierto que ANMAT no interviene el la aprobación de la vacuna Rusa y delega en el Ministerio de Salud, es de una gravedad nunca vista. Atención a esto.",370,2607,7675,https://twitter.com/DrCKambourian/status/1339980285618888707
266007,2020-12-26,fernandezpablo,Decirle antivacunas al que no se quiere dar la vacuna rusa es como decirle antifútbol al que no se quiere sentar a ver un amistoso entre Patronato y Deportivo Merlo.,67,1028,7489,https://twitter.com/fernandezpablo/status/1342905244066476033
295069,2020-12-17,wolffwaldo,Lo de la vacuna rusa es un escándalo más que seguramente será tapado por otro nuevo.,388,1496,7236,https://twitter.com/WolffWaldo/status/1339575981640564737
299401,2020-12-15,chauoperetak,"Ginés González García la semana pasada: ""Vamos a vacunar a 300.000 personas antes de fin de año"".  Ginés González García hoy: ""La vacuna rusa no va a llegar antes de fin de año. Hay problemas con los aviones"".  ¿A qué hora renuncia Ginés?",273,1386,6972,https://twitter.com/ChauOperetaK/status/1338927523686723600
258089,2020-12-28,patgow,- Me da la vacuna rusa? - Fría o natural?,51,900,6803,https://twitter.com/patgow/status/1343674675088531456
279775,2020-12-22,etupitooriginal,"A esta navidad la paso con familiares gorilas y ya sé cómo voy a pudrirla😏. _Che tía, ¿Así que te vas a poner una vacuna Rusa, traída por aerolíneas Argentinas, conseguida por Cristina en un hospital público?.  Recen por mí.",1973,601,6638,https://twitter.com/Etupitooriginal/status/1341540337316184065
274595,2020-12-23,pabloagustin,Creo que la vacuna rusa hubiese tenido mejor aceptación si enviaban a Natalia Oreiro a buscarla a Rusia  https://t.co/UfitC9mxdh,36,202,6382,https://twitter.com/PabloAgustin/status/1341936933589684224
270159,2020-12-24,aabenedetti,"Algunos ignorantes e idealistas sin lectura hablan con desdén de la vacuna rusa y se les olvida que Rusia fue quien ganó la segunda guerra mundial, los que primero llevaron un hombre al espacio, tienen misiles de largo alcance mejores que EEUU y es una potencia mundial.",1348,1068,5726,https://twitter.com/AABenedetti/status/1342241938871873537
294223,2020-12-17,adrianventuratv,Donde esta la Comision de Salud del Congreso que no sale a convocar a Gines para saber donde esta parada la Argentina con la vacuna rusa?,498,1494,5537,https://twitter.com/AdrianVenturaTV/status/1339593645440176135
273106,2020-12-24,bendernautaokk,Guido Kaczka después de ponerse la vacuna Rusa  https://t.co/pj51E7X5KZ,33,378,5351,https://twitter.com/Bendernautaokk/status/1342108857322115072
283988,2020-12-20,mauromazza01,el jefe medico a cargo de la vacuna rusa acaba de ser suicidado en San Petersburgo.,204,1570,5219,https://twitter.com/mauromazza01/status/1340806741819322369
290208,2020-12-17,lanacion,"Vacuna rusa. Cristina Pérez, furiosa: ""Si no hablaba Putin, no tendríamos idea ""  https://t.co/hjj9n4fIKl  https://t.co/ay3JJVBfmA",237,867,5081,https://twitter.com/LANACION/status/1339759902068264970
71776,2020-12-20,portillogmayra,¿Qué tal el que iba a esperar su turno para vacunarse?  Se puso la vacuna china hace meses  Sigan apoyando al mentiroso que les “habla bonito” 😒,122,1091,4796,https://twitter.com/PortillogMayra/status/1340684717843202048
299224,2020-12-15,hanalfabeto,"Las 300.000 dosis de la vacuna rusa que iban a llegar en diciembre... bueno, no van a llegar porque... ""tenemos problemas con los aviones"".  Se les fue la épica a la mierda. 😉",168,897,4678,https://twitter.com/hanalfabeto/status/1338960503624912901
284643,2020-12-20,madorni,"Estimado Pablo: agradezco sus ganas de informarme. Ruego me ilumine enviándome las aprobaciones de la vacuna rusa, el detalle de los estudios que menciona y las conclusiones de la ANMAT. Muchas gracias. Saludos.",130,370,4442,https://twitter.com/madorni/status/1340690142135283719
276328,2020-12-23,profetaargen,"🚨Importante difundir🚨  Cuando la vacuna rusa Sputnik V pise suelo argentino vamos a hacer sonar ""Tuve tu veneno"" de Natalia Oreiro en todos los balcones del país.  https://t.co/MDGe2ANhYU",13,456,4429,https://twitter.com/ProfetaArgen/status/1341831234666770433
278362,2020-12-23,el_bru,"La vacuna rusa es mala mala, en cambio Pfizer, que pide inmunidad jurídica por cualquier cosa que pueda pasar, me inspira mucha confianza.",19,494,4320,https://twitter.com/el_bru/status/1341749581734932480
72294,2020-12-18,matiasbruales,Lo bueno de la vacuna china es que no requiere cadena de frío por la noche.,50,485,4256,https://twitter.com/matiasbruales/status/1339894014926008323
276036,2020-12-23,aldoduquesantos,"Argentina comienza a vacunar con una vacuna rusa que el mismo Putin reconoce que ni el  puede aplicarse. Chile comienza a Vacunar con la misma vacuna que lo hace Europa occidental y los países más avanzados (Pfizer). Perdón Rayen pero a mí ""no me gusta"" lo que hace Argentina.",158,1291,4182,https://twitter.com/AldoDuqueSantos/status/1341845279763525635
264146,2020-12-27,chauoperetak,#URGENTE Europa no autorizó la vacuna rusa Sputnik V.,167,1414,4164,https://twitter.com/ChauOperetaK/status/1343194185906708480
269687,2020-12-25,cuentadelodio,Ya se pelearon con sus tíos gorilas por lo de la vacuna rusa o tienen más de 13 años?,7,127,4026,https://twitter.com/cuentadelodio/status/1342311680693436416
262265,2020-12-27,miguel_boggiano,Europa no autorizó la vacuna rusa  Somos conejillos de indias a cambio de una jugosa cometa,144,619,3902,https://twitter.com/Miguel_Boggiano/status/1343340267873722370
272964,2020-12-24,aabenedetti,"A manera de descripción: Chile empezó a vacunar el día de hoy, Argentina empezó con la vacuna rusa y nosotros peleando con Rusia 🤷🏻‍♂️",514,701,3869,https://twitter.com/AABenedetti/status/1342113019011227648
292226,2020-12-17,wsa_92,"Repito: No se enteraron, ya lo sabían, iban a aplicarle la vacuna rusa que no está aconsejada para mayores de 60 años, a los grupos de riesgo. Son asesinos. Juicio político para todos.",95,1104,3783,https://twitter.com/WSA_92/status/1339657548941709312
273395,2020-12-24,nanothompson,Llegó la vacuna rusa   Automáticamente yo:  https://t.co/uoUBzHxqdD,11,342,3773,https://twitter.com/nanothompson/status/1342101336024887302
298583,2020-12-16,dardogasparre,"Después de la épica de 50 sindicalistas viajando en un avión a China para traer barbijos, ahora no tenemos un avión para ir a buscar la vacuna rusa? Y si contratamos a FlyBondi?",55,822,3506,https://twitter.com/dardogasparre/status/1339160332271575040
275845,2020-12-23,edgerome,"La vacuna rusa fue aprobada por el Ministerio de Salud, no por el Anmat, que es el organismo especializado. Qué confianza se le puede tener al ministro González García?",379,1221,3423,https://twitter.com/edgerome/status/1341853929815027713
282458,2020-12-21,diegowainstein,"“No me pongo ninguna vacuna rusa si no conozco perfectamente su composición.” Luego de eso se toma una Coca Cola, cuya fórmula la conocen 3 personas en todo el planeta...",156,907,3420,https://twitter.com/diegowainstein/status/1341070922699173890
268159,2020-12-25,hanalfabeto,"El laboratorio que elabora la vacuna rusa adelantó que no hubo reacciones adversas en adultos mayores de 60 años.  Salvo en el director, que se arrojó al vacío desde el piso 14.",85,870,3338,https://twitter.com/hanalfabeto/status/1342590824840880128
262337,2020-12-27,winston_dunhill,"""Hay que ser muy serios, no se puede politizar con la vacuna rusa"" (Nicolás Kreplak, viceministro de salud de la provincia de Buenos Aires, procesado y embargado junto a Daniel Gollán por comprar en 2015 cunitas de cartón por $902.750.000, con un 82.27% de sobreprecio).",43,1594,3253,https://twitter.com/Winston_Dunhill/status/1343334788183318528
273052,2020-12-24,mau_albornoz,"✈️🇦🇷Información importante del vuelo: el gobierno de Peru, México y Uruguay se comunicaron con el gobierno argentino para conocer las negociaciones con la compra de vacuna rusa Sputnik V. @c5n @Radio10",63,774,3207,https://twitter.com/Mau_Albornoz/status/1342110436121079809
288415,2020-12-18,miguel_boggiano,Propongo que Alberto Fernandez y CFK se den la vacuna rusa por cadena nacional.,193,321,3134,https://twitter.com/Miguel_Boggiano/status/1339958656037744640
257050,2020-12-28,diegodelacurva,"Yo chupaba una bolsa de plástico con jugo artificial cuando era chico, mirá si le voy a tener miedo a la vacuna rusa. Dame dos.",154,289,3109,https://twitter.com/diegodelacurva/status/1343732573357436933
258068,2020-12-28,edgerome,El gobierno ocultó los efectos adversos de la vacuna rusa. No les importa la salud de la gente. Esto supera todos los límites.,117,1210,3106,https://twitter.com/edgerome/status/1343676367070752769
276301,2020-12-23,neuroblues7,"¿saben por qué ANMAT no aprobó oficialmente la vacuna rusa sino que Ministerio ""autorizó"" su uso? Porque ANMAT no tiene elementos, pruebas, datos presentados como para siquiera iniciar el complejo trámite de aprobación de un biológico. Y no los tiene porque no los hay  ESCANDALO",46,1197,3056,https://twitter.com/neuroblues7/status/1341832202561220609
279417,2020-12-22,ulichaparro12,"Todos sabemos que esto del ""Operativo Moscú"" y la vacuna Rusa va a terminar siendo un fracaso como cuando hicieron tremendo circo para traer respiradores de China que al final no funcionaban, no?",75,629,3050,https://twitter.com/ulichaparro12/status/1341574818320232448
277827,2020-12-23,eldestapeweb,ÚLTIMO MOMENTO: El Gobierno aprobó la vacuna rusa Sputnik V,114,548,3035,https://twitter.com/eldestapeweb/status/1341785399602139136
264256,2020-12-27,leodago_,"Las noticias que se vienen: ""Quilmes. Se dio la vacuna rusa, al llegar a su casa le hicieron una entrada y lo mataron delante de sus hijos"".",20,151,2949,https://twitter.com/leodago_/status/1343183540775768064
264086,2020-12-27,jok_ase,"Europa RECHAZÓ la vacuna rusa. Si, esa que @alferdez trajo para los argentinos. Esas 300 mil que fuimos a buscar con @Aerolineas_AR  y que pagamos el doble que por DHL. Esas mismas que @SantiCafiero te milita con épica. Somos el basurero del mundo #ElPeorPresidenteDeLaHistoria",86,1508,2946,https://twitter.com/jok_ase/status/1343199603756294145
277685,2020-12-23,florhalfon,"La @ANMATsalud aprobó la Sputnik V, alias ""la vacuna rusa"" y, si no brindás por eso, ojalá algo te haga feliz. Besotes",60,261,2924,https://twitter.com/FlorHalfon/status/1341788076369129472
288627,2020-12-18,gabylevinas,"La vacuna rusa la vamos a pagar 20 dólares. Miren lo que pagan en Europa las otras   Oxford / Astra Zeneca 1,78 euros Johnson &amp; Johnson 8,50 dólares Sanofi / GSK 7,56 euros Curevac 10 euros BioNTech / Pfizer 12 euros Moderna 18 dólares.",269,1902,2738,https://twitter.com/GabyLevinas/status/1339945502411018241
251716,2020-12-30,lahamaca,llegando a la cena de año nuevo ya habiendo abortado y con la vacuna rusa ya puesta  https://t.co/lWvSsVbCPT,7,197,2730,https://twitter.com/lahamaca/status/1344196851386490883
279823,2020-12-22,betomendeieiev,1.000 RT para que @SergioChouza se aplique la vacuna rusa Sputnik-V en vivo,58,1449,2709,https://twitter.com/BetoMendeIeiev/status/1341535720201211905
258833,2020-12-28,pulsopopular_,"🇦🇷 | Según capturaron las imagenes de TN, la vacuna rusa habría llegado en mal estado a Tucumán.  La computadora registró que la temperatura llegó a estar tan alta como -5,6°C, cuando debe permanecer en -18°C. A un costado, se puede leer ""Status: Failed""  https://t.co/vhrjuyJI8p",66,793,2672,https://twitter.com/pulsopopular_/status/1343638747213139970
291144,2020-12-17,spitta1969,Alguien me puede explicar por qué la Fase III de los ensayos clínicos para la vacuna rusa figuran como no iniciados y en etapa de reclutamiento?  https://t.co/RJnKlvJQTY,222,1471,2644,https://twitter.com/spitta1969/status/1339708393766969344
273318,2020-12-24,c5n,El vuelo de Aerolíneas Argentinas con la vacuna rusa arribó al país.  ➡️Así se vivió adentro del avión:,273,373,2639,https://twitter.com/C5N/status/1342103353250213890
298180,2020-12-16,bendernautaokk,"- 90%   - ¿La efectividad de la vacuna Rusa?  - No, la pobreza en 2021",6,168,2614,https://twitter.com/Bendernautaokk/status/1339250325107175424
274146,2020-12-24,menganocat,Somos conscientes que el tipo que tiene una causa por poner solución fisiológica en las ampollas oncológicas es el musmo que firmó que la vacuna Rusa es efectiva?,85,1133,2576,https://twitter.com/Menganocat/status/1342043346500538369
263333,2020-12-27,domadorreposera,Vayan confirmando quien no se da la vacuna Rusa ✋,805,216,2500,https://twitter.com/DomadorReposera/status/1343254074054094849
255443,2020-12-29,andahazi,Peligra la entrega de la segunda dosis de la vacuna rusa. Reuters informó que quienes se inoculen la primera dosis quizá no puedan recibir la segunda en el tiempo indicado. Putin había avisado que se trataba de una versión Light de una sola dosis. Muy semejante a una estafa.,135,1214,2492,https://twitter.com/andahazi/status/1343918626324279296
271221,2020-12-24,feriglesias,Señor ministro @ginesggarcia  Queremos que se haga pública la recomendación positiva de la ANMAT respecto de la vacuna rusa Sputnik V.  EL PUEBLO QUIERE SABER DE QUÉ SE TRATA.  @alferdez @SantiCafiero,61,895,2485,https://twitter.com/FerIglesias/status/1342176771261784068
296421,2020-12-17,fargosi,La vacuna rusa no se debe aplicar a menores de 18 ni a mayores de 60.  Eso sí: es de las mas caras.  ¿La ventaja será por el porcentual?,170,764,2482,https://twitter.com/fargosi/status/1339551540194004993
291589,2020-12-17,hanalfabeto,Vengo del futuro:  Finalmente durante el 2021 el gobierno logró equilibrar las finanzas de la ANSES exterminando a 5 millones de jubilados con la vacuna rusa.,59,607,2468,https://twitter.com/hanalfabeto/status/1339684756942954496
71881,2020-12-19,lamonica_l,"Sugiero que a los del PC chileno (y quizás al FA) les den la vacuna china o rusa.  Sería un poco extraño que recibieran la de Pfizer, empresa icono del capitalismo estadounidense.  ¿Qué opinan?",569,669,2444,https://twitter.com/Lamonica_L/status/1340421330001399822
272311,2020-12-24,rppnoticias,“No lo puedo creer”: Tripulante llora al aterrizar con las primeras dosis de la vacuna rusa a Argentina.  https://t.co/ysOjeexr7k  https://t.co/sd5jiRRNBL,198,208,2388,https://twitter.com/RPPNoticias/status/1342132592078974976
257725,2020-12-28,feriglesias,Mamita querida...   India negó el permiso para los ensayos de fase III de la vacuna rusa por falta de datos sobre su seguridad - Infobae  https://t.co/SKfFLNeDq0,80,1246,2358,https://twitter.com/FerIglesias/status/1343696045591711745
293400,2020-12-17,wolffwaldo,Vacuna rusa: Juntos por el Cambio pide interpelar a Ginés González García en el Congreso  https://t.co/NcUCdnMNgf,222,629,2350,https://twitter.com/WolffWaldo/status/1339614808329646085
281601,2020-12-21,elisacarrio,No me pondría la vacuna rusa. La eficacia de la vacuna rusa no está aprobada. @DesdeElLlanoJMS @todonoticias,208,505,2345,https://twitter.com/elisacarrio/status/1341189636559876096
263821,2020-12-27,canillitadeba,Alguno tiene dudas que somos la Fase 3 de la vacuna rusa?,161,522,2325,https://twitter.com/Canillitadeba/status/1343218133096689664
284608,2020-12-20,soniachocron,"Virus CHINO, con vacuna RUSA y solo falta que IRÁN mande las inyectadoras.  ¡Y SUAZ!  El hombre nuevo.",109,705,2321,https://twitter.com/soniachocron/status/1340693937913212935
250749,2020-12-30,winston_dunhill,"Llegó la vacuna rusa, cagaron a los jubilados, salió el aborto y Boudou sigue libre con condena firme.",78,680,2314,https://twitter.com/Winston_Dunhill/status/1344317208172916738
276646,2020-12-23,eldiariodeleuco,"La científica del Conicet @spitta1969 aseguró que es una ""truchada"" la autorización del ministerio de Salud para el uso de la vacuna rusa en el país y advirtió que ""no hay ni una notificación oficial de la ANMAT"".   https://t.co/LjAORW9iHm",126,1265,2306,https://twitter.com/EldiariodeLeuco/status/1341819115254784007
293887,2020-12-17,juanriestra58,"Tengo un amigo en Ucrania Sobre la vacuna rusa: Abstención de alcohol previo de 45 días, 14 posteriores a la primera dosis.  La hermana se vacunó. Al mes y medio de la vacuna, se contagió No recibió la segunda dosis Cómo puede ser que yo tenga esta info y el pelotudo de Ginés no?",131,941,2278,https://twitter.com/JuanRiestra58/status/1339602158715457538
287594,2020-12-18,winston_dunhill,"""Lo que ocurrió con la vacuna rusa fue una operación"" (Nicolás Kreplak, viceministro de salud de la provincia de Buenos Aires, procesado junto a Daniel Gollán por comprar en 2015 cunitas de cartón por $902.750.000, con un 82.27% de sobreprecio).",57,1176,2233,https://twitter.com/Winston_Dunhill/status/1340024823259475971
292901,2020-12-17,mariaseoane48,"Al ver como festeja la oposición de juntos x el odio que haya que esperar un poco más x la vacuna rusa para mayores de 60, da una idea del daño que hicieron durante 4 años. Festejan sobre la angustia de los argentinos. Carroñeros de pura cepa.",469,577,2179,https://twitter.com/MariaSeoane48/status/1339629873862729730
283642,2020-12-21,_pable,"SE MATÓ EL QUE HIZO LA VACUNA RUSA QUE NOS QUIEREN ENCHUFAR, JAJAJAJAJA",30,95,2106,https://twitter.com/_Pable/status/1340860732754317313
274271,2020-12-24,victorfyt,"TENEMOS QUE SALIR A LA CALLE por este escándalo de la vacuna rusa, no aprobada por ningún organismo internacional, ni siquiera la ANMAT, sino por la firma de un corrupto. E invito a mis colegas profesionales de la salud a negarse a recibirla hasta tanto se den todas la garantías.",105,799,2076,https://twitter.com/victorfyt/status/1341982179891556352
283810,2020-12-20,dechouza,Mataron al que investigaba la vacuna rusa. Vienen con buen timing. Cuando Pfizer dice que tiene 92% de efectividad la rusa al otro día tenía 93%. Cuando resulta que no se puede vacunar jubilados al otro día si se puede. Y a las 10 horas hacen cagar a Alexander Kagansky.m,51,603,2055,https://twitter.com/DeChouza/status/1340834094566019072
296115,2020-12-17,poggi,En Argentina la vacuna rusa es la única que compramos. Putin no se la aplicó porque es mayor de 60 años y no es recomendable. Este gobierno y sus amigos son un chiste.,67,275,2020,https://twitter.com/Poggi/status/1339556743718776832
261675,2020-12-27,diegosilva_lolo,Antes de la     /    Después de la vacuna rusa          vacuna rusa  https://t.co/4J9v9rvMTU,16,139,2018,https://twitter.com/diegosilva_lolo/status/1343389805921624064
267506,2020-12-26,hanalfabeto,Más de 100 mil bonaerenses se anotaron para recibir la vacuna rusa: cuáles son los requisitos necesarios.  Uno solo: muerte cerebral.,80,372,2005,https://twitter.com/hanalfabeto/status/1342681431856869376
292557,2020-12-17,licmacoco,"Cuando llegue la vacuna rusa empiecen por los estatales, que son los menos esenciales.",46,328,1975,https://twitter.com/LicMacoco/status/1339643210642169862
295346,2020-12-17,marioraulnegri,Estamos sorprendidos porque Putin dijo que la vacuna rusa no sé aplica a mayores de 60 años. La viceministra Vizzotti ha viajado a Rusia y jamás comunicó esto.  Exigimos que las máximas autoridades de Salud asistan antes de fin de año a Diputados.   https://t.co/foScDQIpww,226,791,1962,https://twitter.com/marioraulnegri/status/1339570457109032963
274660,2020-12-23,klayalejandro,la vacuna rusa /// lo vacuna russo  https://t.co/9mO9vtfKr2,9,151,1920,https://twitter.com/KlayAlejandro/status/1341932384053321728
254915,2020-12-29,rtultimahora,ÚLTIMA HORA: Venezuela firma el contrato para la adquisición de la vacuna rusa Sputnik V para inmunizar a 10 millones de personas  https://t.co/we9m9ujGGM  https://t.co/JJBM3BV7CX,45,1252,1912,https://twitter.com/RTultimahora/status/1343938987497578496
296449,2020-12-17,edgerome,"La vacuna rusa no es buena para mayores de 60, que es la población de riesgo. Pero es la que el gobierno quiere traer. Todo mal",101,609,1905,https://twitter.com/edgerome/status/1339551036072181766
293552,2020-12-17,pabcai,"@infobae ""No quieren la vacuna rusa? Perfecto, no había vacuna""  https://t.co/ucQ2hD39OE",8,308,1900,https://twitter.com/pabcai/status/1339611115173646336
69318,2020-12-29,magumonero,"A los adultos mayores nos vacunarán con vacuna china...y si la hacemos de tos nos la cambian por la Sputnik-V...y si rezongamos, nos vacunarán con Mole de Guajolote",102,381,1900,https://twitter.com/MaguMonero/status/1343989179869319168
249929,2020-12-30,almagro_usa2015,Rechazamos la adquisición de la vacuna rusa por parte de las dictaduras de la región y aplaudimos el impecable logro de @Lenin o @IvanDuque de no conseguir ninguna,160,914,1859,https://twitter.com/Almagro_USA2015/status/1344395858863915008
258583,2020-12-28,majogm,La vacuna rusa en Tucumán.,47,162,1855,https://twitter.com/majogm/status/1343649018765860864
288262,2020-12-18,bendernautaokk,"La vacuna rusa es como la Faraona, solo se la ponen a los chicos",6,149,1840,https://twitter.com/Bendernautaokk/status/1339968966219980806
298126,2020-12-16,fromthewest86,Cuando ves q otros los vacunan con la de Pfizer y a vos te toca la vacuna rusa.  https://t.co/oeF6A8yvKV,32,371,1837,https://twitter.com/fromthewest86/status/1339258751929393153
258911,2020-12-28,hiperfalcon,Los que le miden la temperatura a la vacuna rusa:  https://t.co/XH07oAepT8,11,185,1831,https://twitter.com/hiperfalcon/status/1343635697002020866
258337,2020-12-28,luisgasulla,Hoy anticipamos el escándalo de los próximos días. Una investigación que realizamos con @federicodt sobre el negocio de Aerolíneas Argentinas y los amigos de Pablo Biró para boicotear el acuerdo con Pfizer y elegir a la vacuna rusa. PeriodismoyPunto  https://t.co/cJX66Vfi42  https://t.co/gw7bZmKp2O,50,1151,1770,https://twitter.com/LuisGasulla/status/1343660580540997634
98748,2020-12-15,soyelmismodeant,TREMENDO RETO DE BOLSONARO A SCIOLI:  LA PIFIO MAL.  SCIOLI ACONSEJO A BOLSONARO POR VACUNA RUSA. BOLSONARO LE CONTESTO QUE NO SE META EN ASUNTOS INTERNOS DE SU PAIS.  https://t.co/k5pKcJbNtt,218,483,1757,https://twitter.com/soyelmismodeant/status/1338778739661004801
299835,2020-12-15,soyelmismodeant,TREMENDO RETO DE BOLSONARO A SCIOLI:  LA PIFIO MAL.  SCIOLI ACONSEJO A BOLSONARO POR VACUNA RUSA. BOLSONARO LE CONTESTO QUE NO SE META EN ASUNTOS INTERNOS DE SU PAIS.  https://t.co/k5pKcJbNtt,218,483,1757,https://twitter.com/soyelmismodeant/status/1338778739661004801
278568,2020-12-23,ceciazul,"No manchen, veo a gente amargada porque un avión argentino ya va a traer la vacuna rusa, algo que ya quisieran tener muchos países. Me acordé de los que se amargaron cuando el gobierno logró renegociar la deuda. Capaz son los mismos.  No hay buena noticia que aplaque su oposición",22,186,1728,https://twitter.com/ceciazul/status/1341734294587367426
265985,2020-12-26,lictraviata,Que levante la mano la que no se pone la vacuna rusa ni mamada 🙋🙋🙋🙋,428,134,1709,https://twitter.com/LicTraviata/status/1342908209296797696
255829,2020-12-29,rinconet,Se llama Silvio. Apenas le dieron la vacuna rusa denunció el extravío de su unicornio azul. Esto votaste.  https://t.co/YEwfB5XBW1,44,175,1707,https://twitter.com/rinconet/status/1343901273414893568
286768,2020-12-19,sorayayanine77,"Las aves de mal agüero y sus fatalistas d siempre q aseguraron durante semanas q Colombia sería de los últimos países en adquirir la vacuna,¿Qué estarán inventado ahora para desprestigiar al gobierno de @IvanDuque sin argumentos?¿Estarán alegando xq no se negoció la vacuna Rusa?",61,539,1685,https://twitter.com/SorayaYanine77/status/1340131404164849667
273910,2020-12-24,peroniarepublic,⭕️ ÚLTIMO MOMENTO  La Dra. Rivolo aprobó la vacuna rusa Sputnik. Ampliaremos.  https://t.co/9I7B8XPIt9,47,398,1640,https://twitter.com/PeroniaRepublic/status/1342071002038214658
293286,2020-12-17,pulsopopular_,"🇷🇺 | Se cayó la vacuna rusa: Vladimir Putin asegura que la vacuna ""Sputnik V"" no es apta para mayores de 60 años y él no se la aplicará.  https://t.co/SQtMEUzdXI",53,358,1627,https://twitter.com/pulsopopular_/status/1339618295130034179
290825,2020-12-17,todonoticias,Vacuna rusa: Diputados de la UCR pedirán el juicio político de Ginés González García   https://t.co/7iAjEya0Rh,156,169,1625,https://twitter.com/todonoticias/status/1339722874261811202
297719,2020-12-16,vitooooo_,Vacuna rusa is the new mesias  https://t.co/ThBasEOgys,4,61,1624,https://twitter.com/vitooooo_/status/1339315072578039808
260436,2020-12-28,miguel_boggiano,Les tiro un par de datos!  Argentina 🇦🇷 ¡Vamos vacuna Rusa! El que no se la pone es un gorila Unión Europea 🇪🇺 No autorizo la Vacuna Sputnik V Rusia 🇷🇺 El 58% de la población no estaba dispuesto a vacunarse aunque fuera gratis Ni los creadores quieren su vacuna. Seguí militando✌🏽,30,325,1621,https://twitter.com/Miguel_Boggiano/status/1343559486582222851
71674,2020-12-20,pulsopopular_,🇨🇳 | Fracasó la vacuna china: el Partido Comunista ordenó la compra de las vacunas estadounidenses Pfizer y la suya no estará lista hasta mediados de 2021.   https://t.co/St18XQzxkb,77,543,1618,https://twitter.com/pulsopopular_/status/1340839406572367875
299782,2020-12-15,jrochaga,Así que no querés la vacuna rusa ???  https://t.co/cUjslxDhLM,29,251,1613,https://twitter.com/jrochaga/status/1338811181683838976
263970,2020-12-27,perfilcom,"Sandra Pitta y la vacuna rusa: ""El Presidente no tiene noción de lo que está haciendo""   ""No me vacunaría jamás, porque los datos de la Sputnik V son escasísimos"", opinó la científica en Mitre.   https://t.co/wI7pQuLAnj",103,661,1611,https://twitter.com/perfilcom/status/1343208094302695431
