,date,username,tweet,replies_count,retweets_count,likes_count,link
356958,2020-11-02,lanacion,"🔵ANTICIPO | El Gobierno comprará 10 millones de dosis de la vacuna rusa, que llegarán en diciembre al país",488,114,580,https://twitter.com/LANACION/status/1323353971860426753
357206,2020-11-02,mavica7,Fernán Quirós sobre la vacuna rusa: “No conocemos la eficacia ni la seguridad en el corto a mediano plazo” El ministro de Salud porteño resaltó que para poder vacunar a la población es necesario “el resultado científico de la fase 3”.,19,325,572,https://twitter.com/mavica7/status/1323302172298235908
342642,2020-11-03,reasontolive666,"La vacuna rusa vendría con un dispositivo con motor a chorro q cruzará todo el torrente sanguíneo localizándose en el colon transverso q luego de unas semanas, una vez cargado de información de cada individuo, se despedirá automáticamente por el orto.  Cada vez estoy peor😂lo sé",88,70,570,https://twitter.com/ReasonToLive666/status/1323683906605010944
350011,2020-11-02,gustavobj64,"Si la vacuna Rusa la recomienda Gines, ya es motivo suficiente para que la gente esquive el pinchazo.",17,145,566,https://twitter.com/gustavobj64/status/1323430019897708546
336272,2020-11-05,eldestapeweb,"Como Argentina, Israel ya encargó dosis de la vacuna rusa Sputnik V  https://t.co/QpMjxs0Vwe",9,188,565,https://twitter.com/eldestapeweb/status/1324335476506087424
357102,2020-11-02,maticolombatti,Alberto Fernández anunció que Argentina obtendrá 25 millones de dosis de la vacuna rusa Sputnik V entre diciembre y la primera quincena de enero.  https://t.co/Z2Vj0JQy3X,25,146,565,https://twitter.com/maticolombatti/status/1323349151954907138
351475,2020-11-02,c5n,📡 Oponerse a todo: Juntos por el cambio contra la vacuna rusa #SputnikV. El gobierno de Mauricio Macri eliminó el Ministerio de Salud de la Nación y ahora quieren dar cátedra.  👉🏼 Análisis de @Gatosylvestre y @juan_amorin en Minuto Uno.  🐦#LaEsperanzaRusa  https://t.co/syEvPNTDOe,81,135,562,https://twitter.com/C5N/status/1323409484350369793
354668,2020-11-02,pirunguito,Ginés antes de la vacuna rusa // Ginés después de la vacuna rusa.  https://t.co/bSi1jkHEkF,26,138,562,https://twitter.com/pirunguito/status/1323373910658863107
339215,2020-11-04,dogsfdmk,"Los kirchneristas atacando a Carolina Losada por qué cuestionó la vacuna rusa,la misma que no se aplicaría el % 62 de la población rusa que fue encuestada...ellos se dejarían gustosos 👉👌 por Putin si les bajan línea de que con eso evitarían el covid",34,151,557,https://twitter.com/dogsfdmk/status/1323962031091961857
356961,2020-11-02,infobae,🔴 AHORA | Alberto Fernández confirmó que la Argentina adquirirá 25 millones de dosis de la vacuna rusa contra el coronavirus  https://t.co/d6AWOzG2lp  https://t.co/x7Tv8NedpF,276,94,556,https://twitter.com/infobae/status/1323353945641750533
355074,2020-11-02,mediobobina,Desconfían de la vacuna rusa y después se compran baba de caracol en el llame ya.,7,108,556,https://twitter.com/MedioBobina/status/1323370420721061891
354131,2020-11-02,elbosnio,Si llega primero la vacuna rusa solo pido que la apliquen médicos cubanos.,18,68,556,https://twitter.com/elbosnio/status/1323379544619962368
350148,2020-11-02,maticolombatti,"Pero si acá se discute a muerte hasta si la chocotorta es o no un postre, mirá si no va a caer en la grieta una vacuna rusa.",13,40,555,https://twitter.com/maticolombatti/status/1323427750569512961
347279,2020-11-03,edmundodantes_,"Che Duggan Es urgente que empecemos por la gente de peso. Los que siempre están. Propongo estos nenes para que empiecen con la vacuna rusa, dale? #YoNoMeVacuno  https://t.co/kMwkhqyYFM",44,195,549,https://twitter.com/EdmundoDantes_/status/1323555364575600641
356387,2020-11-02,vickytedije,Los que avisan que no se van a poner la vacuna rusa.  https://t.co/5rKow1zkjU,5,67,541,https://twitter.com/vickytedije/status/1323359453253685250
336476,2020-11-05,ariel_zak,Israel va por la vacuna rusa contra el Coronavirus. Say no more.,19,214,541,https://twitter.com/Ariel_Zak/status/1324314603183054848
346120,2020-11-03,andy_tow,Ahora todos los que toman cualquier medicamento aun sin receta muy preocupados con el prospecto de la vacuna rusa,27,110,537,https://twitter.com/andy_tow/status/1323601679028281347
343603,2020-11-03,santosjorgeh,"Lamentablemente, tenía razón, hicieron hablar a los medios y, por ende a nosotros de la vacuna rusa; mientras NOS VACUNABA LA CORTE",8,207,536,https://twitter.com/santosjorgeh/status/1323657422695784450
351433,2020-11-02,desdelasaulasx,"A los que flashean grandes conspiraciones con la vacuna rusa: lo más probable es que haya habido alguna coima para que compremos un montón de frasquitos de un producto que no fue lo suficientemente testeado, y posiblemente nunca usemos.  Recuerden, acá todo, todo es más pedorro.",41,132,535,https://twitter.com/desdelasaulasx/status/1323409888077324289
358235,2020-11-01,pagina12,En Gobierno piensan en tener la vacuna rusa contra el coronavirus antes de fin de año  https://t.co/eyBO5e5u3o,27,138,533,https://twitter.com/pagina12/status/1322764422306320386
339392,2020-11-04,nestorcentra,Buenos días. Es increíble leer y escuchar a periodistas que rechazan la vacuna rusa sin un solo dato concreto. Si la vacuna fuese de EEUU se la dan en vivo en el programa de Mirtha Legrand. Es terrible la colonización cultural que tenemos.,39,110,533,https://twitter.com/nestorcentra/status/1323943826139041792
350755,2020-11-02,lascalonetta,La vacuna Rusa me da menos seguridad QUE TROTAMENDI EN LA SELECCIÓN Y CABALLERO JUGANDO CON LOS PIES!! Pero no le tengo miedo porque me abré tomado cada manaos con termidor por ahí que ya debo ser inmune.,0,69,532,https://twitter.com/LaScalonetta/status/1323419228322603008
349874,2020-11-02,mrdo00,¡LEVANTEN LAS MANOS TODOS LOS QUE PIENSAN QUE ÉSTOS QUE NOS GOBIERNAN QUIEREN USARNOS DE CONEJILLOS DE INDIA PARA PROBAR LA ÚLTIMA ETAPA DE LA VACUNA RUSA QUE ENCIMA HAY QUE PAGAR! 👋👋👋👋👋👋👋👋👋,148,144,531,https://twitter.com/MrDo00/status/1323432182371725312
350624,2020-11-02,manudarg,Nadie:  Yo después de ponerme la vacuna rusa:  https://t.co/XTlFzvGAgC,3,37,529,https://twitter.com/ManUdArg/status/1323421016983511041
331237,2020-11-08,henrychinaski67,"Hoy Guillermo Moreno diciendo que se pondría una vacuna rusa, ""porque es de un pueblo amigo"". Pero que no se pondría la británica -la de Astrazeneca- porque es del enemigo. A su manera hace lo mismo que Viviana Canosa, darle un pésimo mensaje a la gente, que tiene que cuidarse.",51,75,528,https://twitter.com/HenryChinaski67/status/1325302846242189314
352508,2020-11-02,blogdelcontador,¿Si te dan a elegir entre ponerte la vacuna rusa o una inspección a fondo de AFIP?   ¿Que elegís y hasta cuánto pensas negociar con el inspector?,50,93,526,https://twitter.com/BlogDelContador/status/1323397555519164419
334528,2020-11-05,kukacordobes,En unos meses llega la vacuna Rusa. El dólar está bajando. Trump pierde la presidencia. Noviembre empezó mal para los gorilas.,10,85,525,https://twitter.com/KukaCordobes/status/1324524348619837441
332609,2020-11-06,blondielucero,"¡OTRO PAPELÓN DEL GOBIERNO! Dijeron que para fin de año llegarían 25 millones de dosis de la Vacuna Rusa, pero el propio Putin afirmó que tienen dificultades para producirla y solo tendrán 2 millones para entonces. ¿TAN DESASTRE PUEDE SER ESTE GOBIERNO?  https://t.co/TWqcBsB8Vm",82,292,521,https://twitter.com/BlondieLucero/status/1324883544343240708
342796,2020-11-03,fernandezanibal,Anoche en @C5N sobre la vacuna rusa @juan_amorin #ConflictodeIntereses  https://t.co/LFlFlTRUuv,14,116,519,https://twitter.com/FernandezAnibal/status/1323678930688221184
331376,2020-11-07,exagerardez,No había visto lo de Nelson Castro diciendo que la vacuna rusa se probó solo en hombres que eran miembros de la armada. Esa fake news impresentable lo deja peor parado como médico que como periodista,26,59,516,https://twitter.com/Exagerardez/status/1325249426550611968
338059,2020-11-04,peroniarepublic,Conflicto de interés llámese DÓLARES.  Graciela Ocaña reclamó información sobre la vacuna rusa y señaló que Carla Vizzotti puede tener un «conflicto de interés»  https://t.co/ufktPwpNkk,31,236,513,https://twitter.com/PeroniaRepublic/status/1324061077848707073
353568,2020-11-02,jok_ase,"- Y capo, que onda la vacuna rusa contra el covid?  - Bien bien, me cayó joya!  https://t.co/XLNq50paiG",32,133,513,https://twitter.com/jok_ase/status/1323385641669955584
342292,2020-11-03,tevoyacureosear,Tengo uno acá al lado que mientras se come un cucurucho de grido dice que no se va a aplicar la vacuna rusa.,2,33,513,https://twitter.com/tevoyacureosear/status/1323694851536408576
346760,2020-11-03,caramellocumpa,"Buen día! Deberíamos hacer un listado de los que dicen que no se aplicarán la vacuna rusa para, llegado el momento, negárselas... Ya los vi diciendo que, si ganaba Cristina, se iban de país... y siguen acá, rompiendo...  https://t.co/nUFguCQGgC",82,152,511,https://twitter.com/caramellocumpa/status/1323582910688071683
358152,2020-11-01,ncariola,Le estoy dando vueltas a lo de la vacuna rusa y estoy pensando que es información falsa. Que no puede ser que el gobierno arriesgue la salud pública por una vacuna sin todos los protocolos. De verdad creo que no puede ser.,116,81,509,https://twitter.com/ncariola/status/1322875916234690560
355718,2020-11-02,garchosky,@porquetendencia La gente después de ponerse la vacuna rusa:  https://t.co/uP4l78fRWB,1,10,508,https://twitter.com/Garchosky/status/1323364871984087040
350191,2020-11-02,estebanrafele,"Si usaste una pulsera power balance, la vacuna rusa no te va a hacer más boludo.",4,48,506,https://twitter.com/estebanrafele/status/1323427123307184128
351568,2020-11-02,_nachokhan,sisi me puse la vacuna rusa como te diste cuenta?  https://t.co/D5nfsUsjw2,4,39,501,https://twitter.com/_nachokhan/status/1323408355059261440
351497,2020-11-02,alomecha,LE PUSIERON LA VACUNA RUSA A 72 PACIENTES. PARA PASAR LA FASE 3 SE NECESITAN MÍNIMO 40.000 PACIENTES. SE ENTIENDE?,51,218,501,https://twitter.com/aloMecha/status/1323409220201533441
358185,2020-11-01,spitta1969,A ver si alguien le hace llegar estas críticas de la vacuna rusa a Cristina (que se lo traduzcan bien: no lo dejen en manos de Solá)  https://t.co/Hw8y692Duu,32,295,500,https://twitter.com/spitta1969/status/1322862380863361024
355713,2020-11-02,99nailuj,@porquetendencia Los pibes naciendo después de la vacuna rusa  https://t.co/ojZHCx1Sls,3,12,496,https://twitter.com/99nailuj/status/1323364905270022144
349180,2020-11-02,martinthrashh,así se recibe la vacuna rusa dale booo  https://t.co/EDga0j1IcH,0,57,494,https://twitter.com/Martinthrashh/status/1323443841807065089
353821,2020-11-02,coqitaunder,¿Cómo detectás daños neurológicos si le aplicás la vacuna rusa a Kirchneristas?,74,74,494,https://twitter.com/CoqitaUnder/status/1323382929419096071
348862,2020-11-02,luis_delia,Automáticamente toda la prensa hegemónica se puso en contra de la vacuna rusa Sputnik Están enardecidos diciendo cualquier pavada  #EstanOut,56,86,493,https://twitter.com/Luis_Delia/status/1323449781209935872
333374,2020-11-06,aquiopino,"Me ofrecí como voluntaria para la vacuna rusa COVID-19 me vacunaron esta mañana, fui hacer mis cosas normal y hasta ahora no observo ninguna reaksionoski o efecto sekundarioski pueden estar trankiloski toduski иi meиш че сеитгюд ерпестe аьио овут Лопес Обрадор, и я коррумпирован.",109,67,490,https://twitter.com/AquiOpino/status/1324813727997243395
355528,2020-11-02,todonoticias,Alberto Fernández anunció que la Argentina comprará 25 millones de dosis de la vacuna rusa contra el coronavirus  https://t.co/gGuvS1vmi9  https://t.co/jxPIjrofMO,359,67,487,https://twitter.com/todonoticias/status/1323366390754136067
350923,2020-11-02,deloelmo,En La Salada ya están vendiendo la vacuna rusa,13,97,487,https://twitter.com/DeloElmo/status/1323416898143399936
333011,2020-11-06,virenisgreen,vacuna          rusa      |                    | moto             chorro,2,25,486,https://twitter.com/virenisgreen/status/1324837959225479169
353155,2020-11-02,desclasada_,No me pongo la vacuna rusa ni aunque tenga que quedarme en mi casa dos años.,23,28,484,https://twitter.com/desclasada_/status/1323390610695479296
342329,2020-11-03,facundomilman,"Amigos: me ofrecí como voluntario para la vacuna rusa y fui vacunado esta mañana en el hospital, hice mis cosas normal y hasta ahora no observo ninguna reaksionoski o efecto иi meиш че сеитгюд ерпестe аьио овут Лопес Обрадор, и я коррумпирован и лt.",8,32,484,https://twitter.com/FacundoMilman/status/1323693455021924353
344248,2020-11-03,veroloren,"Todos hablando de la vacuna rusa , y no es más ni menos que otro verso de @alferdez , como los kit de covid , como la heladera llena, el asado y el aumento a jubilados ...",27,129,483,https://twitter.com/veroloren/status/1323642729621082119
332458,2020-11-07,chalecosamarill,"🎥🛑""¡El gobierno de #Argentina se volvió loco! ¡Quiere millones de dosis de la vacuna rusa que no terminó la tercera fase, en lugar de comprar una estadounidense o británica, que tampoco terminaron la tercera fase!"" 🙄  Con @inafinogenova 💞💞  https://t.co/8CWKKSFXkY",16,306,481,https://twitter.com/ChalecosAmarill/status/1324909788988379137
336387,2020-11-05,nicoolsze,"¿Somos conejillos de indias de la vacuna rusa? NO. La vacuna rusa está atravesando, como atraviesan todas las vacunas, las tres fases previas a que puedan ser aplicadas de manera masiva.",12,98,479,https://twitter.com/NicoOlsze/status/1324325780097277952
347113,2020-11-03,marileneumayer,"#YoMeVacuno  👉Vacuna rusa 👉 Gestionada por Cristina 👉 Comprada por Alberto  Dicen q después q te la aplican te sale un tatuaje de Perón haciendo la V, te empieza a gustar el Choripan y tarareás la Marcha ☺️  Felicidad total!! ✌️🇦🇷",45,114,478,https://twitter.com/MarileNeumayer/status/1323571358970880001
356957,2020-11-02,sinurrieta,"Llega la vacuna rusa y no sé si se lo debemos a la gestión del Gobierno, la relación de CFK con Putin o a Natalia Oreiro",9,39,475,https://twitter.com/sinurrieta/status/1323353974406340610
351580,2020-11-02,hiperindignado,La vacuna rusa debe ser testeada primero en los políticos.  Si funciona estamos salvados y si NO funciona también 🤣🤣🤣,15,127,472,https://twitter.com/hiperindignado/status/1323408270632099840
354228,2020-11-02,alevanderkor,"#LaEsperanzaRusa  Pobres GORILAS🦍. Le aplicarán una vacuna RUSA (Sputnik V),  en un HOSPITAL PÚBLICO,  con costo a cargo del ESTADO, durante un gobierno PERONISTA✌ y por un arreglo hecho entre Cristina🇦🇷 y Putin🇷🇺.  Para mí salen cantando la marchita...  https://t.co/hI3IUUOGDK",69,186,472,https://twitter.com/AleVanderKor/status/1323378378909646855
354205,2020-11-02,alejobongio,"Nunca me quedé en casa y barbijo exclusivamente al momento de entrar a un establecimiento, domicilio o taxi donde se solicite su uso. En este sentido, la vacuna rusa pasará de mí.",48,32,471,https://twitter.com/alejobongio/status/1323378652466302976
358146,2020-11-01,caireydecopas,Antes de fin de año tenemos la vacuna rusa... Brindemos...!!!  https://t.co/kA1iL5tjJu,17,80,470,https://twitter.com/caireydecopas/status/1322877151755030528
331969,2020-11-07,gustavo__olmos,"A Bonelli hay que administrarle la vacuna rusa y ver si sobrevive, ahí vemos si funciona o no",40,75,468,https://twitter.com/Gustavo__Olmos/status/1325102471019159556
352649,2020-11-02,martin_gianelli,"Que la vacuna rusa se la aplique el 48% , ellos ya nos vacunaron cuando fueron a votar y este gobierno hace 10 meses que nos viene vacunando!  #YoNoMeVacuno",47,112,466,https://twitter.com/Martin_Gianelli/status/1323396155447848967
355526,2020-11-02,torocabron_,Cuanto se llevarán de cometa por comprar la vacuna Rusa?,101,79,464,https://twitter.com/ToroCabron_/status/1323366413873106947
351290,2020-11-02,locuralamia,"Virus chino, vacuna rusa, gobierno peroncho, que puede salir mal 🤦‍♂️",48,80,464,https://twitter.com/locuralamia/status/1323411872926830599
356540,2020-11-02,pissanoemi2,Argentina adquirirá 25 millones de dosis De la vacuna Rusa 😳 que habrá entregado Cristina para que quieran vacunarnos .. sin tener la seguridad de que es buena! Supongo @CFKArgentina usted va a ser la primera que se vacune no? Y todo el gabinete ..,52,168,464,https://twitter.com/pissanoEmi2/status/1323358114222100480
355774,2020-11-02,blokeoboludos,Ante la notícia de la compra de 25 millones de unidades de la Vacuna Rusa Sputnik... Cuál será el TT de los pelotudos?  1) #YoNoMeVacuno   2) #NoALaVacunaComunista 3) #NoALaVacunaK 4) #BastaAlverso 5) #PrefieroMorir   Hagan sus apuestas!  https://t.co/K2mEO3QpY4,81,114,463,https://twitter.com/BloKeoBoludos/status/1323364393283915776
357562,2020-11-01,agcesch,Los que se pongan la vacuna rusa podrán comprar dólares. Solucionado el tema de los pelotudos sommeliers de vacunas,17,85,462,https://twitter.com/Agcesch/status/1323055508555735044
354082,2020-11-02,aniraquelz,"La Vacuna Rusa que se la ponga Alberto, Cristina, Cafiero, Axel, Berni, Ginés y la lista sigue. Yo no me la pongo! Hay que estar loco para usar lo que nos de éste Gobierno Comunista!.",43,154,461,https://twitter.com/aniraquelz/status/1323380145613344770
335759,2020-11-05,camigrv,nada me divierte mas que ese delirio de que la vacuna rusa obligatoria es para controlar a los argentinos kjjj quien te va a querer controlar a vos pedazo de siome que utilidad tenes además de hacerte la paja todos los días literalmente ninguna,4,64,459,https://twitter.com/camigrv/status/1324382338059542529
358163,2020-11-01,juanangelmeran1,"Dicen que en Diciembre, se vacunará masivamente en la Provincia; con una vacuna rusa. Este apuro, me da mas que pensar, que los números de infectados en la Provincia no son reales. Siempre en lo oculto. Tiene las 3 fases la vacuna? Porque Rusia?",124,174,458,https://twitter.com/juanangelmeran1/status/1322872907291381761
336305,2020-11-05,rialjorge,Acá la colega @inafinogenova nos cuenta los resultados de la vacuna rusa. Se la aplicaron a ella. Dato. No opinión,77,138,457,https://twitter.com/rialjorge/status/1324332540530929669
349047,2020-11-02,rubinsteinok,"El gobierno llevó adelante acuerdos con varios laboratorios que están trabajando en las diferentes vacunas. Por eso, no se trata de que la vacuna rusa sea mejor o peor que las demás, sino de que todas cumplan con los requisitos para su aprobación.Aquí es donde hay que detenerse👇🏼",10,113,457,https://twitter.com/RubinsteinOk/status/1323446680478502912
345168,2020-11-03,romyk81,"De los creadores de... “nos quieren controlar con la app Cuidar”, llega... “La vacuna Rusa tiene un chip con ADN comunista”... Me rindo!!!!",37,75,456,https://twitter.com/Romyk81/status/1323621498213535744
333842,2020-11-06,personajestv,Baby Etchecopar insinuó que el robo que sufrió podría estar vinculado con la vacuna rusa  https://t.co/AD4OmX9ncf  https://t.co/kGIRSCJQDz,575,93,456,https://twitter.com/PersonajesTV/status/1324730393392635904
351649,2020-11-02,julioargroca21,Dice @CFKArgentina que el dr Berni va a vacunar a @alferdez con la vacuna rusa con la ayuda de Lagomarsino.......,7,97,450,https://twitter.com/JulioArgRoca21/status/1323407305245970435
356288,2020-11-02,ferosoriano,"Ya, necesito que ya, aparezca una banda indie que se llame ""Vacuna rusa""",19,7,447,https://twitter.com/ferosoriano/status/1323360133141958661
355109,2020-11-02,emmalaenanuli,El mundo dice que la vacuna rusa es un fraude y el títere @alferdez la compra.  QUÉ GOBIERNO DE MIERDA,25,147,446,https://twitter.com/EmmaLaEnanuli/status/1323370103279419392
333620,2020-11-06,pablalunar,la vacuna rusa floto sobre mi y volo un auto con su rayo laser,0,35,441,https://twitter.com/PablaLunar/status/1324778305590099979
347012,2020-11-03,emmalaenanuli,"Como la vacuna rusa no fue probada en mujeres, las primeras que la tienen que recibir son la chorra  la tucán, la delincuente hebe y carchotto",40,94,437,https://twitter.com/EmmaLaEnanuli/status/1323575550120759296
350686,2020-11-02,doniatroll,A Ofelia le dicen vacuna rusa. Nadie se la quiere poner.  https://t.co/U0dgwgOI88,31,57,435,https://twitter.com/DoniaTroll/status/1323420071969071104
336512,2020-11-05,ariel_zak,"“Lo que están diciendo en los medios generalistas de Argentina es de no creer. Dicen que la vacuna rusa no se probó en mujeres”, lamenta @inafinogenova en @Radio10. Ella misma es voluntaria de la prueba de la vacuna y ya le confirmaron que su aplicación le produjo anticuerpos.",12,130,434,https://twitter.com/Ariel_Zak/status/1324311280304488450
335739,2020-11-05,las2orillas,La reconocida periodista que sobrevivió a la vacuna rusa  https://t.co/3aU4CRvfvT,334,135,434,https://twitter.com/Las2Orillas/status/1324383829944094720
354024,2020-11-02,caramellocumpa,"Aviso Parroquial para Mabeles, Raules y aledaños: bloqueo derecho viejo al boludE que critique la vacuna rusa por motivos ideológicos...",29,54,433,https://twitter.com/caramellocumpa/status/1323380713840877569
355566,2020-11-02,marco_teruggi,Alberto Fernández 🇦🇷 confirma que el gobierno comprará 25 millones de dosis de la vacuna rusa Sputnik V. Las dosis llegarían a final de este año y principio del que viene.   Hace pocos días Rusia le pidió a la OMS que registre y precalifique la vacuna.,4,188,431,https://twitter.com/Marco_Teruggi/status/1323366174458023938
353586,2020-11-02,gloriavintagee,"Ana, seguimos sin ley y con vacuna rusa. Para esto querías que te pellizquen? mejor seguí soñando...",5,60,429,https://twitter.com/GloriaVintagee/status/1323385485033676800
341592,2020-11-03,anibalpachanga5,A la vacuna Rusa le dicen Milagro Sala...  No se la quiere poner ni Alberto!!!,15,42,427,https://twitter.com/AnibalPachanga5/status/1323720423650058245
343048,2020-11-03,alejadibo,"El 48% que votó a este Gobierno de corruptos, que se pongan la vacuna rusa. Se merecen la prioridad del trato.",19,105,423,https://twitter.com/alejadibo/status/1323672046228934657
351250,2020-11-02,sebrobles,La vacuna rusa resultó un buen detector de boludxs.,9,28,423,https://twitter.com/sebrobles/status/1323412435852775424
355029,2020-11-02,riquelmeardo,-Espero que la nueva vacuna Rusa sea buena y segura  La vacuna Rusa:  https://t.co/hEME2i8S9H,5,26,422,https://twitter.com/RIQUELMEARDO/status/1323370883562541056
330632,2020-11-08,lnv22,Yo en año nuevo tirando fuegos artificiales despues de darme la vacuna Rusa  https://t.co/I6ZzBFNctE,1,105,420,https://twitter.com/LNV22/status/1325582887148773376
355716,2020-11-02,romyk81,"Cuando arrancan los medios a hablar mal de la vacuna rusa? 3, 2, 1... 0",62,67,418,https://twitter.com/Romyk81/status/1323364880670478338
349045,2020-11-02,rubinsteinok,"Al no tener una agencia que precalifique para acelerar los procesos de aprobación en nuestro país, estos plazos son muy difíciles de cumplir para la vacuna rusa. Esto deja la puerta abierta para que “otros organismos competentes” (como los define la ley) aprueben la vacuna👇🏼",5,107,416,https://twitter.com/RubinsteinOk/status/1323446685805195264
340777,2020-11-03,cesanz1,Vacuna rusa  https://t.co/pZkyGf6Yce,21,98,414,https://twitter.com/CeSanz1/status/1323759284300242952
348910,2020-11-02,diegocabot,"Viajes secretos a Rusia, compras de millones, leyes de cobertura, vacunación ¿obligatoria? Un tema más para la grieta.  Vacuna rusa: ¿si o no?",134,468,411,https://twitter.com/diegocabot/status/1323449073509216262
351157,2020-11-02,tevoyacureosear,Noooo amigo ya les están aplicando la vacuna rusa a los abuelos mirá como los están dejando  https://t.co/5Yf1niT9ou,3,36,410,https://twitter.com/tevoyacureosear/status/1323413639664177152
357884,2020-11-01,henrychinaski67,"Vacuna Rusa  ""No hay ningún virus en ella, y si no hay virus, en realidad reduce a cero el riesgo de todo tipo de complicaciones: reacciones alérgicas en el cuerpo o el sistema inmunológico. No introducimos ninguna proteína extraña que suponga un riesgo de reacción alérgica""sigue",33,203,403,https://twitter.com/HenryChinaski67/status/1322941222567268352
348956,2020-11-02,gustavobj64,"Antes de darme la vacuna Rusa, me tomo un vaso del agua que nos manda el AYSA de Malena.  https://t.co/w04up3XRb3",29,152,400,https://twitter.com/gustavobj64/status/1323448297793720323
332452,2020-11-07,herezeq,#AnimalesSueltos | Luis Novaresio exige fundamentos para la obligatoriedad de la aplicación de la vacuna rusa comparándolos con los de uso del cinturón de seguridad.,39,32,399,https://twitter.com/Herezeq/status/1324911841773039616
340052,2020-11-03,desdemona_jna,"#Hilo #VacunaRusa El laboratorio HLB Pharma será en nexo de la ""vacuna rusa"" Hace tres años quedó en convocatoria de acreedores .",27,289,397,https://twitter.com/Desdemona_jna/status/1323803069214240768
335295,2020-11-05,peponila,"Si te interesa el tema, mira lo que opina @spitta1969 Sovre la vacuna rusa 'La información sobre las vacunas debe ser lo más clara posible'  https://t.co/Mnk6JUpOkj",14,169,394,https://twitter.com/peponila/status/1324439386440814592
346531,2020-11-03,intisumaj2,"Mi vecino dice que no se va a aplicar la vacuna rusa porque ""la chorra"". Es remisero y en el 2015 votó a Macri. 😬",60,39,391,https://twitter.com/intisumaj2/status/1323590161473613826
354444,2020-11-02,henrychinaski67,Llega la vacuna rusa... ¿Se la pondrán chetos y libertarios?,96,61,390,https://twitter.com/HenryChinaski67/status/1323376069681029121
330662,2020-11-08,cesanz1,"Majul hablando ahora sobre el narco García Furfaro, el dueño del laboratorio contratado para distribuir la vacuna rusa. Fui el primero en desnudar a este personaje en esta nota del 2 de noviembre pasado  https://t.co/p6BqKHIxt1",8,142,389,https://twitter.com/CeSanz1/status/1325577144987242497
330445,2020-11-08,alfredodarrigo,"Lo de siempre:en toda la gestión pública del kirchnerismo NUNCA hay personas decentes. Vuelve a ocurrir con vacuna rusa Sputnik: una asociación ilícita está gestionando su llegada a la Argentina. Lo denuncia ahora en #pptbox Lanata,siempre primero en las denuncias,el que se anima",15,190,387,https://twitter.com/AlfredoDarrigo/status/1325618452174938112
333279,2020-11-06,gabyspepe,"Anuncia @alferdez que ""a partir de finales de diciembre"" podríamos tener dosis de la vacuna rusa para cubrir a 10 millones de personas y la vacuna de Pfizer para otras 750 mil. A partir de marzo estaría la vacuna de AstraZeneca/Oxford. También habrá acuerdo por una vacuna china.",10,65,382,https://twitter.com/gabyspepe/status/1324818862773325830
80238,2020-11-06,gabyspepe,"Anuncia @alferdez que ""a partir de finales de diciembre"" podríamos tener dosis de la vacuna rusa para cubrir a 10 millones de personas y la vacuna de Pfizer para otras 750 mil. A partir de marzo estaría la vacuna de AstraZeneca/Oxford. También habrá acuerdo por una vacuna china.",10,65,382,https://twitter.com/gabyspepe/status/1324818862773325830
350345,2020-11-02,pagina12,"Ginés González García, sobre la vacuna rusa: ""El objetivo es inmunizar a más de la mitad de la población”  https://t.co/DmgEnmfA6O",23,63,382,https://twitter.com/pagina12/status/1323424724177850369
341435,2020-11-03,filonewsok,"🇷🇺 💉 🇦🇷 ¿Qué onda la vacuna rusa contra el Coronavirus? x @FabBallarini  🧪 Sí, desde que se conoció que la Argentina le comprará vacunas a Rusia, todos y todas estamos hablando de esto. Pero... ¿cuánto sabemos de estas dosis en realidad? 🤔  https://t.co/HBr9KYDIgx",1,100,381,https://twitter.com/filonewsOK/status/1323727696749383681
354992,2020-11-02,krocita,"Dice Ivana Nadal que no festejen la vacuna rusa. Que si piensan fuerte, el covid se va solo.",27,37,378,https://twitter.com/Krocita/status/1323371212341465088
332260,2020-11-07,alzamendi_ok,"Ojalá  ,esa vacuna rusa tenga la solución. Lo único que pido no jodan no engañen a la gente.Muchos han perdido seres queridos y otros están luchando.Con el pueblo no  se jode.Estan gracias a nosotros ahí arriba.A me olvidaba ley pareja para todos no.ESPERO",10,24,378,https://twitter.com/Alzamendi_ok/status/1325033866181152768
338490,2020-11-04,georgiearomero,Rechazaron la vacuna rusa en la India por falta de información sobre los procesos de seguridad en la investigación. En la India que se bañan y toman agua del Ganges con jugo de culo de millones de personas.,9,151,378,https://twitter.com/GeorgieARomero/status/1324021106638925824
350853,2020-11-02,vickyginzberg,"Hay un poco de confusión acá. El Gobierno se garantiza stock de la vacuna rusa, como hizo con la de AstraZeneca (Oxford) y la de Pfizer (USA). Se trata de tener de todas para poder aplicar la primera que se apruebe. No es una opción geopolítica.",15,76,377,https://twitter.com/vickyginzberg/status/1323417842994290688
349792,2020-11-02,chinitovideos,"yo probé la vacuna rusa y doy fe que es buena, no tienen ningun нет efecto держи рот своей матери ракушкой",8,7,376,https://twitter.com/chinitovideos/status/1323433454999130114
357018,2020-11-02,diegoalfok1,Levante la mano el que no se va a vacunar con la vacuna rusa ✋✋✋,98,42,376,https://twitter.com/Diegoalfok1/status/1323352804791123969
356654,2020-11-02,pirunguito,Imágenes de como quedas después de que te enchufen la vacuna rusa.  https://t.co/P7zb4X4WPa,20,113,376,https://twitter.com/pirunguito/status/1323357231480475648
